Entity,Code,Year,Oil (terawatt-hours),Gas (terawatt-hours),Coal (terawatt-hours),Solar PV (Terawatt-hours),Other renewables (Terawatt-hours),Wind (Terawatt-hours),Nuclear (Terawatt-hours),Hydropower (Terawatt-hours)
Finland,FIN,1968,95.64512,0,21.78861892,0,0,0,0,10.488888888888741
Finland,FIN,1969,111.21769000000002,0,26.13805284,0,0,0,0,8.74545454545444
Finland,FIN,1970,125.17369,0,26.443333333333342,0,0,0,0,9.524242424242319
Finland,FIN,1971,129.53494,0,23.44416666666668,0,0,0,0,10.680808080807957
Finland,FIN,1972,137.98995000000002,0,26.033611111111117,0,0,0,0,10.37979797979784
Finland,FIN,1973,154.35336,0,28.91916666666668,0,0,0,0,10.579797979797847
Finland,FIN,1974,134.45443,4.444444444444446,29.472777777777782,0,0,0,0,12.703030303030161
Finland,FIN,1975,138.89709000000002,7.355000000000003,26.703611111111123,0,0,0,0,12.20909090909077
Finland,FIN,1976,149.16638,8.618333333333338,36.01861111111112,0,0,0,0,9.481818181818056
Finland,FIN,1977,145.45641,8.765000000000002,36.33055555555556,0,0,0,2.6421052631579114,12.181818181818032
Finland,FIN,1978,145.89835000000002,9.543333333333337,49.00388888888891,0,0,0,3.241052631578971,9.798989898989804
Finland,FIN,1979,154.70226,9.509444444444448,47.22277777777779,0,0,0,6.694736842105293,10.870707070706963
Finland,FIN,1980,148.79422000000002,8.945555555555558,53.60916666666668,0,0,0,6.973684210526371,10.217171717171613
Finland,FIN,1981,142.47913,7.118055555555559,32.91527777777779,0,0,0,14.563157894736944,13.654545454545314
Finland,FIN,1982,131.58182000000002,6.723333333333336,36.52861111111112,0,0,0,16.658947368421156,13.088888888888713
Finland,FIN,1983,122.16152000000001,6.52027777777778,39.69444444444446,0,0,0,17.59684210526327,13.580808080807897
Finland,FIN,1984,123.83624,7.46777777777778,45.72666666666668,0,0,0,18.735789473684324,13.247474747474609
Finland,FIN,1985,125.06902000000001,9.475555555555559,57.98055555555557,0,0,0,18.926315789473833,12.334343434343301
Finland,FIN,1986,130.83750000000003,11.472222222222227,53.0102777777778,0,0,0,18.945263157894875,12.389898989898834
Finland,FIN,1987,130.06992000000002,15.172222222222226,59.393055555555584,0,0,0,19.509473684210665,13.795959595959431
Finland,FIN,1988,128.31379,16.320000000000007,59.45500000000002,0,0,0,19.417894736842236,13.362626262626096
Finland,FIN,1989,128.05793,21.40000000000001,58.16111111111113,0,0,0,18.95789473684223,13.030303030302868
Finland,FIN,1990,131.46552,25.210000000000008,61.24250000000003,0,4.684210526315833,0,19.082105263158034,10.860606060605916
Finland,FIN,1991,130.24437,26.57000000000001,61.1777777777778,0.001,4.825736842105275,0,19.375789473684364,13.197979797979661
Finland,FIN,1992,128.45335,27.59000000000001,55.680000000000014,0.001,4.752789473684243,0.002,19.126315789473843,15.108080808080604
Finland,FIN,1993,123.58038,28.51000000000001,63.677500000000016,0.001,5.747842105263177,0.004,19.789473684210666,13.473737373737206
Finland,FIN,1994,128.79062000000002,31.47000000000001,77.5566666666667,0.001,6.238000000000043,0.007,19.29263157894751,11.779797979797852
Finland,FIN,1995,118.69578000000003,32.680000000000014,68.60500000000003,0.001,6.382526315789529,0.011,19.082105263158034,12.917171717171549
Finland,FIN,1996,121.09156000000002,34.189444444444455,81.74694444444447,0.001,6.674821052631612,0.011,19.662105263158047,11.82222222222207
Finland,FIN,1997,119.77737000000002,33.63833333333334,77.42805555555559,0.001,7.721652631578998,0.017,21.106315789473822,11.91414141414128
Finland,FIN,1998,125.33651,38.5363888888889,63.53861111111113,0.001,8.521157894736882,0.023,22.080000000000172,14.926262626262435
Finland,FIN,1999,126.33669,38.58000000000001,61.56583333333336,0.001,9.009957894736901,0.049,23.221052631579116,12.673737373737218
Finland,FIN,2000,126.79026000000002,39.41000000000001,58.32722222222224,0.002,8.668473684210571,0.077,22.710526315789632,14.598989898989732
Finland,FIN,2001,124.08047000000002,42.76000000000002,70.48916666666669,0.002,8.284631578947424,0.07,23.004210526315962,13.14949494949477
Finland,FIN,2002,129.3256,42.460000000000015,76.59083333333335,0.002,8.99763157894742,0.063,22.521052631579092,10.730303030302906
Finland,FIN,2003,133.39610000000002,47.00000000000002,95.59250000000002,0.002,9.386631578947418,0.092,22.978947368421196,9.55050505050495
Finland,FIN,2004,124.35959,45.280000000000015,85.87972222222226,0.002,10.492526315789558,0.12,22.962105263158048,15.015151515151333
Finland,FIN,2005,128.9830621915,41.430000000000014,55.168611111111126,0.003,9.649947368421138,0.168,23.53263157894752,13.563636363636208
Finland,FIN,2006,124.12272418578002,44.280000000000015,86.1541666666667,0.003,10.913894736842169,0.153,23.162105263158058,11.427272727272577
Finland,FIN,2007,125.72429255922903,40.960000000000015,81.35305555555558,0.004,10.12042105263163,0.188,23.685263157894905,14.132323232323076
Finland,FIN,2008,123.87613559154202,41.880555555555574,62.04361111111113,0.004,10.64289473684216,0.261,23.210526315789647,17.079797979797757
Finland,FIN,2009,117.001244845542,37.38000000000001,62.48972222222224,0.004,8.990473684210583,0.277,23.790526315789663,12.699999999999848
Finland,FIN,2010,122.70528702672901,41.30000000000002,78.92500000000003,0.005,11.245315789473786,0.294,23.04105263157912,12.871717171717016
Finland,FIN,2011,112.93688100207669,36.12000000000001,64.11750000000002,0.005,11.631263157894825,0.481,23.437894736842274,12.402020202020045
Finland,FIN,2012,106.31941100207668,31.945000000000014,52.50166666666669,0.005013698630136986,11.600066330209154,0.494,23.224210526315932,16.83535353535332
Finland,FIN,2013,104.80751100207668,29.706666666666678,58.11055555555558,0.006,12.71368421052642,0.774,23.866315789473873,12.799999999999853
Finland,FIN,2014,100.39123763017345,26.5563888888889,51.955277777777795,0.008,12.822368421052722,1.107,23.83789473684229,13.373737373737201
Finland,FIN,2015,101.67455174549796,22.87861111111112,44.029166666666676,0.01,13.654894736842174,2.327,23.50105263157912,16.751515151514948
Finland,FIN,2016,104.65281630005767,20.830555555555563,47.661111111111126,0.01346153846,14.876009412144292,3.068,23.454736842105422,15.77373737373721
France,FRA,1965,626.7058100000002,50.040629465102626,481.13544041478275,0,0,0,1.0562366,46.881092200000005
France,FRA,1966,670.6206900000001,52.78977947837614,445.81408674860626,0,0.39,0,1.6042422,52.208469199999996
France,FRA,1967,770.1269700000001,60.33156935385124,440.04258626871643,0,0.605,0,2.9212234,45.3776574
France,FRA,1968,834.82466,72.14731512375722,423.16084973118757,0,0.926,0,3.5399394,50.4226122
France,FRA,1969,964.7433900000001,83.8398265822844,423.6030596771493,0,1.067,0,4.9585668,52.942089599999996
France,FRA,1970,1096.38336,95.517089982,403.1711101719706,0,1.3702458,0,5.711,56.6814826
France,FRA,1971,1195.1918400000002,113.211574416,369.43515421022505,0,1.3918224,0,9.329,48.8567252
France,FRA,1972,1327.2504900000001,133.870292316,328.61258745519734,0,1.5151953,0,14.591,48.831467
France,FRA,1973,1480.13847,157.016157822,325.0417786175876,0,1.5500864,0,14.751,47.696261799999995
France,FRA,1974,1407.3114100000003,163.93840360200002,329.00662221281266,0,1.5770592,0,14.71,56.230284399999995
France,FRA,1975,1283.6961400000002,182.847206574,288.4420903449861,0,1.4158849,0,18.248,60.107937
France,FRA,1976,1389.22676,196.427950668,339.1309044419951,0,1.3329,0,15.778,48.5646282
France,FRA,1977,1332.5886600000001,205.06140441,326.6252508078921,0,1.3745814,0,17.941,76.32297659999999
France,FRA,1978,1383.5164300000001,218.97340812,340.78447054072114,0,1.4183881,0,30.452,68.3598326
France,FRA,1979,1376.3290900000004,246.68489529,370.0985241355994,0,1.4840102,0,39.96,66.4191396
France,FRA,1980,1278.03233,250.916556852,362.36108381967176,0,1.4710235,0,61.251,69.52674959999999
France,FRA,1981,1151.41652,254.58291667800003,330.29200000000003,0,1.4921525,0,105.326,72.1951656
France,FRA,1982,1064.19152,245.49578128800002,337.7352000000001,0,1.52734,0,108.919,70.5748578
France,FRA,1983,1039.7219999999998,260.693216334,305.63640000000004,0,1.5587,0,144.261,69.4430148
France,FRA,1984,998.8774400000001,272.58975732600004,292.2619,0,1.6223,0,191.234,65.6901096
France,FRA,1985,980.4090000000002,282.329510166,283.6557,0,1.65215,0,224.1,62.45333360000001
France,FRA,1986,1000.6451999999999,283.012733124,234.4608,0,1.6628,0,254.155,63.01084519999999
France,FRA,1987,1007.1580000000001,292.101668838,213.41050000000004,0,1.7506,0,265.52,71.0875564
France,FRA,1988,1000.1800000000001,277.252596486,208.40959999999998,0,1.77325,0,275.521,77.1172904
France,FRA,1989,1028.092,284.458393296,226.90130000000002,0,1.84145,0,303.931,46.842293999999995
France,FRA,1990,1039.7220000000002,294.000110496,220.85370000000003,0,1.913271526,0.000271526,313.651,54.39442879999999
France,FRA,1991,1100.72135,328.381798086,235.04229999999998,0,2.102489604,0.000489604,331.34,58.2101448
France,FRA,1992,1098.3837200000005,326.463552864,207.24660000000003,0.001488,2.1359776040000003,0.000489604,338.445,69.56750319999999
France,FRA,1993,1059.3418100000001,336.85682331600003,169.3328,0.001683,1.9780851799999999,0.00240218,368.188,65.49250040000001
France,FRA,1994,1026.0800100000001,323.64694596600003,166.54160000000002,0.0018785,2.1635825,0.004704,359.981,79.40751440000003
France,FRA,1995,1035.5468300000002,345.059999622,170.4958,0.00204,2.3357542000000002,0.0047142,377.231,73.73279600000001
France,FRA,1996,1058.28348,377.5729509,181.66060000000004,0.0026503,2.4330805,0.0074302,397.34,66.6651692
France,FRA,1997,1066.05232,364.53500449200004,159.0984,0.0034068,2.6895352,0.0111284,395.484,64.3496148
France,FRA,1998,1104.5941400000002,388.66474706400004,189.2201,0.0040885,2.6765857,0.0194972,387.589,62.673857999999996
France,FRA,1999,1121.69024,401.08846955159163,169.44910000000002,0.0045475,2.8944919300000005,0.03694443,394.3,73.18200560000001
France,FRA,2000,1104.1289399999998,416.0385617738958,164.76129123,0.00522325,3.06858325,0.07736,415.2,67.8007532
France,FRA,2001,1110.1300200000003,436.7621130318,144.1878096,0.0061605,3.4712605,0.1311,421.076,75.95685239999999
France,FRA,2002,1080.14788,436.02066759564,148.60989613,0.00710345,3.8132034499999996,0.2691,436.76,61.1703824
France,FRA,2003,1082.5901800000001,453.57320287339024,157.97934977000003,0.0077673,4.1159673,0.3912,441.07,57.875234799999994
France,FRA,2004,1093.7921959999999,467.0090903778966,150.38844877000002,0.008447984,4.386447984,0.596,448.241,59.354562
France,FRA,2005,1082.340135,477.5406685608079,156.18452676,0.01050076,4.8462707599999995,0.96377,451.529,51.465989199999996
France,FRA,2006,1081.523709,460.9102902014305,144.31758877,0.01190605,6.041786050000001,2.18888,450.191,57.14834349488
France,FRA,2007,1063.3727680000002,447.49069076824924,149.40895854000001,0.017206,8.373206,4.14,439.73,58.776143549817604
France,FRA,2008,1056.440125,463.9779757754586,140.40899000000002,0.041492,10.187492,5.71,439.447,64.49486848568921
France,FRA,2009,1018.0553100000002,446.9463518248728,125.02830337000002,0.162,12.595000000000002,7.855,409.7357,57.758638548841994
France,FRA,2010,982.300038,495.57988533546177,133.87088312,0.547,15.190000000000001,9.726,428.27909999999997,63.73435519422641
France,FRA,2011,965.56368879,430.2676020902148,113.60685253000003,2.068,19.621,12.075,442.0824,46.001500771600796
France,FRA,2012,933.9028513300003,444.52768458312005,128.70035736030002,4.07,24.391999999999996,14.931,425.4064,59.5612916617976
France,FRA,2013,921.710064,451.5240784173678,134.49423747801004,4.66,25.789,15.941,423.6851,70.1929048959164
France,FRA,2014,894.3755865400002,379.1792079842418,100.44779362800003,5.9419759999999995,28.842378,17.085402,436.4745,62.4384420648916
France,FRA,2015,892.9900813800002,407.6650462823604,97.50257445605001,7.433,34.95399999999999,21.112,437.4282,54.3671250241657
France,FRA,2016,888.2316532414993,445.6107701310688,96.70944107828902,8.3,36.060762711864406,20.7,403.20949099999996,59.50623882453732
Germany,DEU,1965,1003.3666200000002,30.975673611847256,1869.4765373879281,0,0,0,0.1370014,16.2122092
Germany,DEU,1966,1121.96936,37.22992221515535,1745.3394264530693,0,0,0,0.3402938,17.5339978
Germany,DEU,1967,1163.8489900000004,47.988648545987786,1681.3044330522334,0,0,0,1.5114348,16.6523118
Germany,DEU,1968,1306.8165800000002,78.8697399483332,1705.4390288510529,0,0,0,2.0064076,16.8989908
Germany,DEU,1969,1469.15975,112.31637378341559,1755.9604778491325,0,0,0,5.3297964,13.7134778
Germany,DEU,1970,1613.65087,159.73752907239242,1733.9981100000002,0,0.9200201613000001,0,6.4920986,17.5336782
Germany,DEU,1971,1675.17357,211.02473217475625,1659.3800300000003,0,1.001028226,0,6.2180958,13.4551882
Germany,DEU,1972,1770.5046800000002,273.224357698393,1619.8612900000003,0,1.01874874,0,9.523807,13.2058944
Germany,DEU,1973,1886.7349,352.3305531704808,1625.12968,0,1.0531048390000002,0,12.1047366,15.229461800000001
Germany,DEU,1974,1709.3657700000003,440.764919054686,1632.11931,0,1.07625,0,14.4602768,17.6381318
Germany,DEU,1975,1658.63571,465.143483553781,1478.56842,0,1.124710181,0,24.1431822,17.059123399999997
Germany,DEU,1976,1791.42705,492.2885776808044,1560.83904,0,1.277685232,0,29.6364964,13.846833
Germany,DEU,1977,1773.2377299999996,522.7913402451426,1499.00233,0,1.2465839209999998,0,41.2639378,17.5821604
Germany,DEU,1978,1838.91234,560.4232368506806,1518.48258,0,1.317465978,0,43.8802226,18.3622344
Germany,DEU,1979,1897.5624300000002,619.4780039083818,1606.7775400000003,0,1.443317792,0,52.0737902,18.383686599999997
Germany,DEU,1980,1713.2967099999998,610.729149529463,1643.7609400000001,0,1.96625378,0,55.6004714,19.069143
Germany,DEU,1981,1552.0002399999996,583.9387386880716,1671.31241,0,1.804237651,0,65.5441214,19.914673399999998
Germany,DEU,1982,1464.6705700000005,541.8614782359477,1631.4796600000002,0,1.798813004,0,74.4403736,19.737993
Germany,DEU,1983,1431.6064800000001,563.3434625690493,1690.96711,0,1.540238155,0,78.0731204,18.7120174
Germany,DEU,1984,1424.33773,588.3013431013432,1745.24432,0,1.642944808,0,104.3376146,18.4791744
Germany,DEU,1985,1469.31094,581.4914240172119,1735.9984700000002,0,1.644029738,0,138.6630944,17.4006496
Germany,DEU,1986,1549.8486899999998,579.8007670223668,1640.37661,0,1.5965695559999997,0.001,130.5093014,18.5719818
Germany,DEU,1987,1505.92218,628.6170099014955,1633.6312100000002,0,1.447849294,0.002,141.7478356,20.342969999999998
Germany,DEU,1988,1504.5731000000005,618.8513967704322,1614.3951900000004,0,1.645881804,0.008,156.8489254,20.079390800000002
Germany,DEU,1989,1414.3126700000003,633.3579431527745,1640.09749,0,1.7752678929999999,0.026,161.705846,18.243727800000002
Germany,DEU,1990,1480.2315100000003,637.6023198041689,1529.6908333333338,0.001,1.507,0.071,152.5,17.335
Germany,DEU,1991,1548.4414600000005,669.192777777778,1343.5952777777782,0.001,1.572,0.1,147.4,15.85
Germany,DEU,1992,1562.35094,661.6269444444447,1214.4979822222226,0.004,1.8370000000000002,0.275,158.8,18.635
Germany,DEU,1993,1585.3667100000002,700.1133333333336,1145.7742124444446,0.003,2.238,0.6,153.5,18.96
Germany,DEU,1994,1571.63168,712.9272222222224,1111.4515933333337,0.007,2.791,0.909,151.2,20.195
Germany,DEU,1995,1571.7363500000001,777.3736111111114,1053.9393711111113,0.007,3.517,1.5,154.1,21.556
Germany,DEU,1996,1597.45028,869.9100000000002,1049.4018711111116,0.012,4.1419999999999995,2.032,161.613,18.818
Germany,DEU,1997,1586.9367599999998,831.0336111111113,1016.8182600000002,0.018,5.257,2.966,170.328,18.952
Germany,DEU,1998,1588.5533300000002,838.6502777777781,992.5123228888891,0.035,7.779999999999999,4.489,161.6,19.002
Germany,DEU,1999,1539.76548,836.1908333333336,955.5816635555559,0.03,9.142999999999999,5.528,170.004,20.686
Germany,DEU,2000,1509.3414,829.2458333333336,992.0958302222224,0.06,14.303999999999998,9.513,169.606,24.86675
Germany,DEU,2001,1530.3800700000002,874.4819444444447,994.9360377777779,0.076,15.799000000000001,10.509,171.305,23.241
Germany,DEU,2002,1482.02253,873.1277777777782,997.1488155555558,0.162,21.996000000000002,15.786,164.842,23.66175
Germany,DEU,2003,1455.23864,883.7197222222225,1013.6199266666672,0.313,27.866999999999997,18.713,165.06,17.722
Germany,DEU,2004,1441.9222900000002,888.2105555555559,988.1100125000004,0.557,36.5372,25.509,167.065,20.096
Germany,DEU,2005,1423.4887399999998,902.8104919473989,945.3872428888892,1.282,42.8652,27.229,163.039,19.639
Germany,DEU,2006,1436.90976,920.0689648854991,983.3112671666671,2.22,51.630399999999995,30.71,167.356,20.0085
Germany,DEU,2007,1308.27033,886.3619585580161,1008.2867241666671,3.075,67.1514,39.713,140.534,21.169
Germany,DEU,2008,1382.6209200000003,895.006303102997,931.8082311111114,4.42,72.8036,40.574,148.777,20.443
Germany,DEU,2009,1324.3778800000002,844.301216468662,834.292436388889,6.583,75.8808,38.648,134.932,19.031
Germany,DEU,2010,1341.9275499999999,880.7125000000003,896.1722222222226,11.729,83.47670000000001,37.795,140.556,20.953
Germany,DEU,2011,1302.2808800000003,808.6072222222224,910.7911111111114,19.599,105.3998,48.891,107.971227,17.672274
Germany,DEU,2012,1296.0355700000002,811.1005555555557,936.074166666667,26.38,120.30239999999999,50.681,99.46,22.09
Germany,DEU,2013,1318.65592,849.7433333333336,963.3986111111116,31.01,128.338,51.721,97.29,22.998
Germany,DEU,2014,1284.38231,738.950277777778,925.8950000000002,36.056,141.834,57.379,97.129,19.58710177
Germany,DEU,2015,1279.3581499999998,769.5361111111114,912.619166666667,38.726,168.38699999999997,79.206,91.786311,18.97715888
Germany,DEU,2016,1314.01838772,842.2811038673591,875.5555555555558,38.2,167.351,77.4,84.63,21
Greece,GRC,1965,51.57905000000001,0,24.504410000000004,0,0,0,0,0.8308472
Greece,GRC,1966,56.27757000000001,0,24.457890000000003,0,0,0,0,1.8915032
Greece,GRC,1967,66.16307,0,23.3763,0,0,0,0,1.8163734
Greece,GRC,1968,67.62845,0,26.400100000000002,0,0,0,0,1.502596
Greece,GRC,1969,71.9897,0,25.55111,0,0,0,0,2.2583134
Greece,GRC,1970,78.00241000000003,0,29.400640000000003,0,0,0,0,2.9212234
Greece,GRC,1971,86.12015000000002,0,43.333380000000005,0,0,0,0,2.9433204
Greece,GRC,1972,99.85518,0,46.287400000000005,0,0,0,0,2.9654174
Greece,GRC,1973,116.30000000000001,0,54.44003000000001,0,0,0,0,2.4616058
Greece,GRC,1974,109.20570000000001,0,57.33590000000001,0,0,0,0,2.231797
Greece,GRC,1975,115.63709,0,75.08328,0,0,0,0,2.2273776
Greece,GRC,1976,122.97562,0,88.72527000000001,0,0,0,0,2.077118
Greece,GRC,1977,125.18532000000002,0,94.36582000000001,0,0,0,0,2.1301508
Greece,GRC,1978,136.09426,0,83.91045,0,0,0,0,3.3101306
Greece,GRC,1979,144.01429,0,46.066430000000004,0,0,0,0,3.9509436
Greece,GRC,1980,144.21200000000002,0,46.066430000000004,0,0,0,0,3.7741676
Greece,GRC,1981,138.62960000000004,0,45.60123000000001,0,0,0,0,3.3454858
Greece,GRC,1982,138.40863000000002,0.8434999999999988,46.29903000000001,0,0,0,0,3.5045842
Greece,GRC,1983,132.74482000000003,0.8039999999999987,56.77766,0,0,0,0,2.3378626
Greece,GRC,1984,135.94307000000003,0.8844999999999986,60.627190000000006,0,0,0,0,2.8593518
Greece,GRC,1985,139.30414000000002,0.8312499999999987,70.30335000000001,0,0,0,0,2.8018996
Greece,GRC,1986,141.40917000000002,1.1387499999999984,67.09347000000001,0,0,0,0,3.2369052
Greece,GRC,1987,153.57415,1.299999999999998,76.59518000000001,0,0.001,0.001,0,2.7814174
Greece,GRC,1988,158.87743,1.5592499999999976,85.96896,0,0.001,0.001,0,2.3671878
Greece,GRC,1989,173.99643,1.5724999999999978,92.42361000000001,0,0.001,0.001,0,1.9052478000000002
Greece,GRC,1990,170.71677,1.6064999999999976,93.801765,0,0.002,0.002,0,1.7690000000000001
Greece,GRC,1991,172.87995,1.5869999999999975,90.343003,0,0.002,0.002,0,3.0989999999999998
Greece,GRC,1992,176.64807000000002,1.4664999999999977,95.061294,0,0.009000000000000001,0.008,0,2.203
Greece,GRC,1993,179.99751,1.0814999999999984,94.96941699999999,0,0.048,0.047,0,2.282
Greece,GRC,1994,185.92881000000003,0.5532499999999992,98.57704300000002,0,0.038,0.037,0,2.599
Greece,GRC,1995,192.69746999999995,0.5102499999999992,97.562907,0,0.035,0.034,0,3.529
Greece,GRC,1996,201.94332000000003,0.5732499999999991,92.43989200000001,0,0.036,0.036,0,4.348
Greece,GRC,1997,205.31602000000007,1.988749999999997,99.337645,0,0.037,0.037,0,3.882
Greece,GRC,1998,216.80646000000004,8.744148547200002,103.76285999999999,0,0.073,0.073,0,3.717
Greece,GRC,1999,209.47956000000002,15.677640072,99.58187500000001,0,0.163,0.162,0,4.592
Greece,GRC,2000,219.60929000000002,21.043367589600006,105.109614,0,0.451,0.451,0,3.6929999999999996
Greece,GRC,2001,224.48225999999997,20.7673527996,108.25087699999999,0,0.835,0.756,0,2.097
Greece,GRC,2002,225.36614000000003,22.335116806800002,104.37808700000001,0,0.777,0.651,0,2.8
Greece,GRC,2003,236.00759000000005,25.249832989200005,103.45466500000003,0,1.126,1.021,0,4.766
Greece,GRC,2004,233.94908,27.756047282400004,105.72949300000002,0.001,1.2449999999999999,1.121,0,4.672
Greece,GRC,2005,234.20494000000008,27.946890000000003,104.02220900000003,0.001,1.389,1.266,0,5.017
Greece,GRC,2006,247.20728000000003,32.950116,97.966468,0.001,1.814,1.699,0,5.864999999999999
Greece,GRC,2007,248.67266000000004,38.86781189669994,102.76384300000002,0.001,2.003,1.818,0,2.5909999999999997
Greece,GRC,2008,236.76353999999998,40.52680249154381,96.767415,0.005,2.4379999999999997,2.242,0,3.3120000000000003
Greece,GRC,2009,226.44773000000006,34.03144282656364,97.98856500000002,0.05,2.811,2.543,0,5.374
Greece,GRC,2010,210.32855000000004,37.29560929037768,91.44669000000002,0.158,3.062,2.714,0,7.46
Greece,GRC,2011,197.72163000000003,45.98988131979584,91.72697300000002,0.61,4.132,3.315,0,4.011
Greece,GRC,2012,177.55521000000002,42.26817807561976,94.61819100000001,1.694,5.748,3.85,0,4.4030000000000005
Greece,GRC,2013,168.61174,37.306925953512625,81.18554100000001,3.648,8.003,4.139,0,6.346
Greece,GRC,2014,167.26265999999998,28.442690406131465,77.77097300000001,3.792,7.701,3.689,0,4.476
Greece,GRC,2015,173.49470327791957,29.520940623299953,65.202432,3.9,8.752,4.621,0,6.098000000000001
Greece,GRC,2016,178.83829949057156,29.774575899480713,54.444114456,3.98623,9.187398400000001,4.966533,0,5.360067878636063
Hong Kong,HKG,1965,24.6654536338,0,1.43049,0,0,0,0,0
Hong Kong,HKG,1966,27.026924435999998,0,1.23278,0,0,0,0,0
Hong Kong,HKG,1967,32.38864322052999,0,0.9885500000000002,0,0,0,0,0
Hong Kong,HKG,1968,35.36604029974,0,0.70943,0,0,0,0,0
Hong Kong,HKG,1969,41.92548078654,0,0.41868000000000005,0,0,0,0,0
Hong Kong,HKG,1970,45.28680571614,0,0.24423000000000003,0,0,0,0,0
Hong Kong,HKG,1971,47.648109999999996,0,0.31401,0,0,0,0,0
Hong Kong,HKG,1972,54.41677000000001,0,0.15119000000000002,0,0,0,0,0
Hong Kong,HKG,1973,56.46365000000001,0,0.08141000000000001,0,0,0,0,0
Hong Kong,HKG,1974,57.789470000000016,0,0.08141000000000001,0,0,0,0,0
Hong Kong,HKG,1975,54.3121,0,0.06978000000000001,0,0,0,0,0
Hong Kong,HKG,1976,64.17434,0,0.09304000000000001,0,0,0,0,0
Hong Kong,HKG,1977,69.40784000000001,0,0.08141000000000001,0,0,0,0,0
Hong Kong,HKG,1978,72.10600000000001,0,0.05815000000000001,0,0,0,0,0
Hong Kong,HKG,1979,73.71094000000001,0,0.046520000000000006,0,0,0,0,0
Hong Kong,HKG,1980,75.43218000000002,0,0.023260000000000003,0,0,0,0,0
Hong Kong,HKG,1981,80.00277000000001,0,0.4070500000000001,0,0,0,0,0
Hong Kong,HKG,1982,77.85122,0,10.408850000000001,0,0,0,0,0
Hong Kong,HKG,1983,69.09383,0,24.44626,0,0,0,0,0
Hong Kong,HKG,1984,63.86033000000002,0,31.912720000000004,0,0,0,0,0
Hong Kong,HKG,1985,59.975910000000006,0,39.507110000000004,0,0,0,0,0
Hong Kong,HKG,1986,58.394230000000015,0,45.717530000000004,0,0,0,0,0
Hong Kong,HKG,1987,57.103300000000004,0,57.28938000000001,0,0,0,0,0
Hong Kong,HKG,1988,65.45364000000002,0,66.27937,0,0,0,0,0
Hong Kong,HKG,1989,69.80326000000001,0,71.01278,0,0,0,0,0
Hong Kong,HKG,1990,73.07129,0,63.87196,0,0,0,0,0
Hong Kong,HKG,1991,72.9201,0,68.91938,0,0,0,0,0
Hong Kong,HKG,1992,93.79595,0,73.05966000000001,0,0,0,0,0
Hong Kong,HKG,1993,97.55244000000003,0,84.60825000000001,0,0,0,0,0
Hong Kong,HKG,1994,103.86753000000006,0,60.44111,0,0,0,0,0
Hong Kong,HKG,1995,111.27584,0.3412242000000001,65.15126000000001,0,0,0,0,0
Hong Kong,HKG,1996,109.03124999999999,21.492937800000004,48.415690000000005,0,0,0,0,0
Hong Kong,HKG,1997,107.93803000000001,33.56034210000001,40.856190000000005,0,0,0,0,0
Hong Kong,HKG,1998,103.53026000000001,31.484736000000005,50.78821000000001,0,0,0,0,0
Hong Kong,HKG,1999,110.26403,34.7179923,43.41361111111112,0,0,0,0,0
Hong Kong,HKG,2000,115.00907,31.385299500000006,50.449722222222235,0,0,0,0,0
Hong Kong,HKG,2001,139.00176,31.6752354,79.68833333333336,0,0,0,0,0
Hong Kong,HKG,2002,152.06225,30.092625,61.98861111111113,0,0,0,0,0
Hong Kong,HKG,2003,152.62049000000002,19.350431411568753,78.6152777777778,0,0,0,0,0
Hong Kong,HKG,2004,181.05584000000002,27.95436512580375,73.40638888888893,0,0,0,0,0
Hong Kong,HKG,2005,163.13401000000002,28.01881939408875,79.86222222222226,0,0,0,0,0
Hong Kong,HKG,2006,176.9511683698957,30.738385609886254,79.7341666666667,0,0.000694,0.000694,0,0
Hong Kong,HKG,2007,190.52401724371012,28.716566714549998,86.9980555555556,0,0.000865,0.000865,0,0
Hong Kong,HKG,2008,172.6804169581342,33.2191780590825,79.72166666666669,0,0.000807,0.000807,0,0
Hong Kong,HKG,2009,196.26440545497212,32.261850132986254,83.24777777777781,0,0.001099,0.001099,0,0
Hong Kong,HKG,2010,207.03300498322423,40.092901509251256,72.42305555555558,0.00035,0.093391,0.001041,0,0
Hong Kong,HKG,2011,209.05681839785584,31.930306023926246,86.14694444444449,0.000691,0.07955899999999999,0.000868,0,0
Hong Kong,HKG,2012,200.13903187844548,29.40250974492375,84.7966666666667,0.000854,0.09090699999999999,0.001053,0,0
Hong Kong,HKG,2013,204.7623285559274,27.700373780415,90.37638888888893,0.001112,0.093948,0.000836,0,0
Hong Kong,HKG,2014,193.63228527754484,26.626325602814997,94.72611111111115,0.001102,0.098002,0.0009,0,0
Hong Kong,HKG,2015,212.39051612002527,33.9726615396075,77.90111111111115,0.00103,0.097841,0.000811,0,0
Hong Kong,HKG,2016,219.71394803550655,34.87539106854,77.8952777777778,0.000979,0.09773401369863013,0.000492,0,0
Hungary,HUN,1965,43.914880000000004,13.59724999999998,126.8833,0,0,0,0,0.0707104
Hungary,HUN,1966,48.194720000000004,16.856249999999974,121.68469000000002,0,0,0,0,0.1060656
Hungary,HUN,1967,50.92777000000001,21.63474999999997,105.56551,0,0,0,0,0.0795492
Hungary,HUN,1968,53.25377,27.22899999999996,104.19317000000001,0,0,0,0,0.0928074
